image_id,image_file,x,y,density,Y_Target,Grid_ID,mask_keep
1923,site9_28.png,128,512,1.0,2,1923_128_512,True
350,site3_383.png,384,256,0.47686767578125,2,350_384_256,True
2207,site14_264.png,384,384,0.0,0,2207_384_384,False
3623,site11_357.png,512,256,0.25823974609375,1,3623_512_256,True
3102,site13_115.png,0,128,1.0,2,3102_0_128,True
3693,site11_429.png,0,0,0.2135009765625,1,3693_0_0,True
2979,site8_206.png,512,512,0.0,0,2979_512_512,False
2439,site12_36.png,512,384,0.38922119140625,1,2439_512_384,True
3097,site13_108.png,128,256,0.0057373046875,0,3097_128_256,True
2973,site8_199.png,128,0,0.0,0,2973_128_0,False
2786,site1_110.png,512,384,1.0,2,2786_512_384,True
3122,site13_138.png,0,128,1.0,2,3122_0_128,True
3116,site13_132.png,384,128,0.96234130859375,2,3116_384_128,True
2659,site17_76.png,384,128,1.0,2,2659_384_128,True
978,site5_137.png,256,128,0.0,0,978_256_128,False
532,site3_582.png,512,384,0.1275634765625,1,532_512_384,True
3156,site13_178.png,0,256,0.81292724609375,2,3156_0_256,True
1026,site5_189.png,0,0,1.0,2,1026_0_0,True
948,site5_103.png,384,384,0.0,0,948_384_384,False
1938,site9_49.png,384,256,0.1715087890625,1,1938_384_256,True
3274,site2_116.png,256,512,0.0,0,3274_256_512,False
464,site3_508.png,0,384,0.0,0,464_0_384,False
2157,site14_206.png,256,256,0.851806640625,2,2157_256_256,True
45,site3_56.png,256,384,0.0,0,45_256_384,False
3231,site2_66.png,512,128,0.0,0,3231_512_128,False
1380,site6_441.png,128,512,0.0,0,1380_128_512,False
3787,site11_526.png,512,128,0.0,0,3787_512_128,False
2366,site15_119.png,512,384,0.0,0,2366_512_384,False
940,site5_95.png,256,0,0.33868408203125,1,940_256_0,True
408,site3_446.png,0,0,0.42578125,2,408_0_0,True
3688,site11_424.png,128,512,0.53790283203125,2,3688_128_512,True
2233,site14_294.png,0,128,0.0,0,2233_0_128,False
293,site3_323.png,128,0,1.0,2,293_128_0,True
3034,site13_32.png,384,0,0.13043212890625,1,3034_384_0,True
4856,site16_851.png,384,512,0.0,0,4856_384_512,False
1787,site6_986.png,128,128,1.0,2,1787_128_128,True
497,site3_544.png,128,128,0.0,0,497_128_128,False
292,site3_322.png,128,128,0.09771728515625,1,292_128_128,True
993,site5_154.png,128,384,0.62451171875,2,993_128_384,True
1654,site6_808.png,384,512,0.0,0,1654_384_512,False
2740,site1_56.png,128,0,0.0,0,2740_128_0,False
3029,site13_25.png,0,128,0.05419921875,1,3029_0_128,True
497,site3_544.png,0,512,0.06781005859375,1,497_0_512,True
1260,site6_275.png,0,384,0.0,0,1260_0_384,False
3249,site2_88.png,256,128,0.0,0,3249_256_128,False
2659,site17_76.png,0,512,0.15618896484375,1,2659_0_512,True
2110,site14_154.png,512,256,0.0,0,2110_512_256,False
2797,site1_123.png,384,384,0.0,0,2797_384_384,False
994,site5_155.png,512,0,1.0,2,994_512_0,True
2187,site14_238.png,128,256,0.0,0,2187_128_256,False
2110,site14_154.png,256,128,0.0,0,2110_256_128,False
3117,site13_133.png,512,256,1.0,2,3117_512_256,True
4730,site16_698.png,384,256,0.0,0,4730_384_256,False
1088,site5_261.png,128,512,1.0,2,1088_128_512,True
1036,site5_201.png,384,128,0.0,0,1036_384_128,False
3088,site13_97.png,256,256,0.0,0,3088_256_256,False
3117,site13_133.png,384,0,0.98455810546875,2,3117_384_0,True
4743,site16_715.png,0,128,0.0,0,4743_0_128,False
2687,site10_22.png,512,0,0.0,0,2687_512_0,False
2074,site14_113.png,256,128,0.6422119140625,2,2074_256_128,True
2616,site17_25.png,512,512,0.0,0,2616_512_512,False
1022,site5_185.png,384,128,0.415771484375,2,1022_384_128,True
968,site5_127.png,0,384,0.05126953125,1,968_0_384,True
503,site3_550.png,0,384,0.0,0,503_0_384,False
532,site3_582.png,0,256,0.0,0,532_0_256,False
3075,site13_82.png,512,384,1.0,2,3075_512_384,True
4638,site16_588.png,256,128,0.03369140625,0,4638_256_128,True
940,site5_95.png,512,128,0.00994873046875,0,940_512_128,True
832,site4_158.png,384,512,0.0379638671875,0,832_384_512,True
2612,site17_21.png,512,384,0.0,0,2612_512_384,False
3075,site13_82.png,128,0,1.0,2,3075_128_0,True
1168,site6_137.png,384,384,0.057861328125,1,1168_384_384,True
2653,site17_70.png,0,384,0.0,0,2653_0_384,False
2740,site1_56.png,512,256,0.0,0,2740_512_256,False
4773,site16_750.png,384,128,0.0,0,4773_384_128,False
210,site3_237.png,128,0,0.051025390625,1,210_128_0,True
2365,site15_118.png,128,128,0.92791748046875,2,2365_128_128,True
938,site5_93.png,128,384,0.0,0,938_128_384,False
3148,site13_168.png,0,384,1.0,2,3148_0_384,True
814,site4_138.png,256,256,0.0,0,814_256_256,False
2469,site12_69.png,512,128,0.62835693359375,2,2469_512_128,True
1959,site9_79.png,128,256,1.0,2,1959_128_256,True
2374,site15_129.png,0,0,0.391845703125,1,2374_0_0,True
3102,site13_115.png,512,512,0.0,0,3102_512_512,False
360,site3_393.png,512,128,0.0,0,360_512_128,False
2723,site1_37.png,384,0,0.0,0,2723_384_0,False
1205,site6_198.png,384,0,0.0,0,1205_384_0,False
3690,site11_426.png,384,512,1.0,2,3690_384_512,True
3069,site13_74.png,128,384,1.0,2,3069_128_384,True
2446,site12_43.png,512,384,0.75384521484375,2,2446_512_384,True
2068,site14_107.png,128,384,0.6029052734375,2,2068_128_384,True
2521,site12_124.png,128,384,0.0,0,2521_128_384,False
4725,site16_693.png,128,0,0.1719970703125,1,4725_128_0,True
2831,site8_36.png,256,512,1.0,2,2831_256_512,True
2394,site15_153.png,128,384,0.015625,0,2394_128_384,True
1229,site6_233.png,0,512,0.0,0,1229_0_512,False
3131,site13_148.png,128,384,0.2462158203125,1,3131_128_384,True
1027,site5_190.png,384,128,1.0,2,1027_384_128,True
2086,site14_128.png,256,128,0.14697265625,1,2086_256_128,True
1020,site5_183.png,384,0,0.0,0,1020_384_0,False
2630,site17_43.png,128,0,0.0,0,2630_128_0,False
3106,site13_119.png,0,128,0.0,0,3106_0_128,False
952,site5_109.png,128,128,1.0,2,952_128_128,True
2972,site8_198.png,256,0,0.0,0,2972_256_0,False
3096,site13_107.png,384,384,0.8038330078125,2,3096_384_384,True
2059,site14_95.png,0,128,0.0,0,2059_0_128,False
1949,site9_63.png,512,512,1.0,2,1949_512_512,True
1950,site9_64.png,0,384,0.1363525390625,1,1950_0_384,True
3163,site13_187.png,0,384,0.0,0,3163_0_384,False
2402,site15_163.png,384,256,0.0,0,2402_384_256,False
3030,site13_26.png,128,0,0.64617919921875,2,3030_128_0,True
2091,site14_133.png,128,0,0.0,0,2091_128_0,False
2123,site14_168.png,256,0,0.0,0,2123_256_0,False
2486,site12_87.png,128,128,1.0,2,2486_128_128,True
3107,site13_122.png,256,256,0.0,0,3107_256_256,False
1776,site6_965.png,384,384,0.0,0,1776_384_384,False
1075,site5_244.png,0,256,0.52801513671875,2,1075_0_256,True
2176,site14_227.png,384,384,0.0,0,2176_384_384,False
1380,site6_441.png,384,256,0.003173828125,0,1380_384_256,True
3156,site13_178.png,512,384,0.00079345703125,0,3156_512_384,True
983,site5_142.png,128,384,0.0,0,983_128_384,False
1128,site6_83.png,384,512,0.04791259765625,0,1128_384_512,True
2515,site12_118.png,384,128,0.38006591796875,1,2515_384_128,True
1002,site5_164.png,256,0,0.0,0,1002_256_0,False
4786,site16_767.png,128,128,0.80426025390625,2,4786_128_128,True
2604,site17_11.png,0,128,1.0,2,2604_0_128,True
3117,site13_133.png,256,128,1.0,2,3117_256_128,True
2374,site15_129.png,512,128,0.0,0,2374_512_128,False
3071,site13_76.png,0,384,0.0,0,3071_0_384,False
265,site3_294.png,384,384,0.1837158203125,1,265_384_384,True
1786,site6_985.png,512,0,1.0,2,1786_512_0,True
3078,site13_85.png,0,512,1.0,2,3078_0_512,True
2563,site12_169.png,128,256,0.0,0,2563_128_256,False
2620,site17_31.png,128,0,0.0,0,2620_128_0,False
2494,site12_95.png,256,384,0.88690185546875,2,2494_256_384,True
4807,site16_792.png,128,256,0.0,0,4807_128_256,False
916,site5_65.png,0,512,0.0,0,916_0_512,False
2618,site17_29.png,128,0,0.0,0,2618_128_0,False
4970,site16_1005.png,128,384,0.0,0,4970_128_384,False
1041,site5_206.png,512,128,1.0,2,1041_512_128,True
3011,site8_244.png,512,128,0.098876953125,1,3011_512_128,True
2068,site14_107.png,512,256,0.0,0,2068_512_256,False
2886,site8_103.png,128,384,0.0,0,2886_128_384,False
923,site5_76.png,0,384,0.0,0,923_0_384,False
2403,site15_164.png,384,256,0.0,0,2403_384_256,False
1068,site5_237.png,512,384,0.0,0,1068_512_384,False
1738,site6_917.png,512,128,0.0,0,1738_512_128,False
2925,site8_146.png,256,128,0.0074462890625,0,2925_256_128,True
1958,site9_75.png,128,0,0.35833740234375,1,1958_128_0,True
3161,site13_185.png,512,512,0.0,0,3161_512_512,False
2423,site12_19.png,128,0,0.0,0,2423_128_0,False
3655,site11_390.png,384,256,0.32647705078125,1,3655_384_256,True
2355,site15_107.png,256,128,0.0,0,2355_256_128,False
1051,site5_218.png,0,0,0.093017578125,1,1051_0_0,True
2686,site10_21.png,256,0,0.0,0,2686_256_0,False
585,site3_643.png,0,512,0.0,0,585_0_512,False
4637,site16_587.png,0,512,0.436279296875,2,4637_0_512,True
2198,site14_252.png,128,256,0.0,0,2198_128_256,False
889,site5_29.png,384,128,0.0,0,889_384_128,False
1786,site6_985.png,256,384,0.0,0,1786_256_384,False
3117,site13_133.png,512,0,1.0,2,3117_512_0,True
1624,site6_762.png,128,128,0.0,0,1624_128_128,False
4569,site16_513.png,0,128,0.0,0,4569_0_128,False
2745,site1_61.png,384,384,0.0,0,2745_384_384,False
1044,site5_209.png,0,384,1.0,2,1044_0_384,True
2068,site14_107.png,256,512,0.09381103515625,1,2068_256_512,True
1791,site6_990.png,128,256,1.0,2,1791_128_256,True
3169,site13_195.png,0,256,0.0,0,3169_0_256,False
1308,site6_343.png,512,0,0.0013427734375,0,1308_512_0,True
1959,site9_79.png,256,384,1.0,2,1959_256_384,True
290,site3_320.png,0,512,0.0,0,290_0_512,False
2101,site14_145.png,256,256,1.0,2,2101_256_256,True
291,site3_321.png,256,512,0.3375244140625,1,291_256_512,True
989,site5_150.png,256,128,0.3515625,1,989_256_128,True
1086,site5_259.png,384,256,0.17498779296875,1,1086_384_256,True
3656,site11_391.png,0,128,0.0,0,3656_0_128,False
2986,site8_214.png,128,0,0.0,0,2986_128_0,False
1261,site6_276.png,512,256,0.0,0,1261_512_256,False
1546,site6_659.png,0,512,0.0001220703125,0,1546_0_512,True
2374,site15_129.png,512,0,0.0,0,2374_512_0,False
2123,site14_168.png,512,256,0.0,0,2123_512_256,False
2995,site8_224.png,0,128,0.0,0,2995_0_128,False
2598,site17_5.png,0,512,0.0,0,2598_0_512,False
327,site3_359.png,0,512,0.0,0,327_0_512,False
1649,site6_795.png,384,256,0.093505859375,1,1649_384_256,True
2441,site12_38.png,128,0,0.02716064453125,0,2441_128_0,True
1003,site5_165.png,128,384,0.027099609375,0,1003_128_384,True
4424,site16_355.png,256,128,1.0,2,4424_256_128,True
849,site4_176.png,256,512,0.5504150390625,2,849_256_512,True
3053,site13_55.png,128,256,0.0,0,3053_128_256,False
915,site5_64.png,0,128,1.0,2,915_0_128,True
2476,site12_76.png,128,512,0.0,0,2476_128_512,False
263,site3_292.png,256,384,0.0,0,263_256_384,False
45,site3_56.png,512,512,0.0,0,45_512_512,False
2602,site17_9.png,512,256,1.0,2,2602_512_256,True
3106,site13_119.png,384,128,0.0,0,3106_384_128,False
4568,site16_512.png,256,0,0.0,0,4568_256_0,False
2372,site15_127.png,512,128,1.0,2,2372_512_128,True
936,site5_91.png,128,0,0.0,0,936_128_0,False
1939,site9_50.png,256,256,1.0,2,1939_256_256,True
1804,site6_1003.png,0,512,0.0,0,1804_0_512,False
1785,site6_984.png,0,256,0.0,0,1785_0_256,False
4764,site16_741.png,512,128,0.0,0,4764_512_128,False
1068,site5_237.png,0,128,1.0,2,1068_0_128,True
2073,site14_112.png,512,256,0.0,0,2073_512_256,False
790,site4_113.png,256,256,1.0,2,790_256_256,True
916,site5_65.png,256,0,0.0,0,916_256_0,False
2248,site14_316.png,128,0,0.0,0,2248_128_0,False
2100,site14_144.png,384,0,0.68145751953125,2,2100_384_0,True
2934,site8_156.png,256,128,1.0,2,2934_256_128,True
502,site3_549.png,0,0,0.0,0,502_0_0,False
1359,site6_412.png,256,256,0.407470703125,2,1359_256_256,True
2083,site14_125.png,256,0,0.28704833984375,1,2083_256_0,True
2830,site8_35.png,0,256,0.0,0,2830_0_256,False
1880,site6_1140.png,384,256,0.0,0,1880_384_256,False
2895,site8_113.png,128,512,0.0,0,2895_128_512,False
1054,site5_221.png,128,128,0.4461669921875,2,1054_128_128,True
4768,site16_745.png,0,0,0.0736083984375,1,4768_0_0,True
2221,site14_278.png,384,384,0.0,0,2221_384_384,False
1941,site9_52.png,128,0,1.0,2,1941_128_0,True
3154,site13_176.png,384,0,0.0,0,3154_384_0,False
3720,site11_457.png,256,384,0.58758544921875,2,3720_256_384,True
2460,site12_58.png,0,256,0.88494873046875,2,2460_0_256,True
3111,site13_126.png,256,128,0.545166015625,2,3111_256_128,True
656,site3_731.png,256,256,0.3804931640625,1,656_256_256,True
2672,site7_3.png,512,384,0.00738525390625,0,2672_512_384,True
2421,site12_17.png,0,384,0.0,0,2421_0_384,False
327,site3_359.png,512,0,0.0,0,327_512_0,False
1950,site9_64.png,512,0,0.58563232421875,2,1950_512_0,True
2441,site12_38.png,384,512,0.67340087890625,2,2441_384_512,True
2995,site8_224.png,512,512,0.0,0,2995_512_512,False
2654,site17_71.png,384,256,0.4039306640625,2,2654_384_256,True
962,site5_119.png,128,512,0.02374267578125,0,962_128_512,True
2456,site12_54.png,256,384,0.458984375,2,2456_256_384,True
1791,site6_990.png,512,256,1.0,2,1791_512_256,True
551,site3_604.png,0,512,0.0,0,551_0_512,False
2197,site14_251.png,384,128,0.09918212890625,1,2197_384_128,True
3111,site13_126.png,128,512,0.4547119140625,2,3111_128_512,True
2341,site15_92.png,256,384,0.41448974609375,2,2341_256_384,True
949,site5_104.png,512,512,0.2235107421875,1,949_512_512,True
2219,site14_276.png,128,512,0.0,0,2219_128_512,False
2963,site8_188.png,512,128,0.0,0,2963_512_128,False
983,site5_142.png,256,512,0.0,0,983_256_512,False
1002,site5_164.png,0,128,0.0,0,1002_0_128,False
902,site5_47.png,512,256,0.75408935546875,2,902_512_256,True
2672,site7_3.png,0,384,0.86846923828125,2,2672_0_384,True
1762,site6_951.png,256,384,1.0,2,1762_256_384,True
2915,site8_135.png,256,256,0.0,0,2915_256_256,False
2204,site14_258.png,384,0,0.0,0,2204_384_0,False
2538,site12_142.png,128,384,0.53875732421875,2,2538_128_384,True
1025,site5_188.png,256,256,0.0,0,1025_256_256,False
915,site5_64.png,512,0,1.0,2,915_512_0,True
2355,site15_107.png,384,384,0.063232421875,1,2355_384_384,True
3140,site13_158.png,0,0,1.0,2,3140_0_0,True
1228,site6_232.png,128,256,1.0,2,1228_128_256,True
1261,site6_276.png,512,384,0.0,0,1261_512_384,False
2423,site12_19.png,256,128,0.0,0,2423_256_128,False
891,site5_31.png,256,256,0.0,0,891_256_256,False
1788,site6_987.png,384,512,0.12451171875,1,1788_384_512,True
962,site5_119.png,0,0,0.0,0,962_0_0,False
980,site5_139.png,512,128,0.02862548828125,0,980_512_128,True
3094,site13_105.png,256,512,0.04168701171875,0,3094_256_512,True
4518,site16_459.png,512,0,0.0,0,4518_512_0,False
2117,site14_162.png,512,256,0.0,0,2117_512_256,False
4786,site16_767.png,128,384,0.01531982421875,0,4786_128_384,True
2616,site17_25.png,0,512,0.0,0,2616_0_512,False
3154,site13_176.png,0,128,0.0,0,3154_0_128,False
389,site3_424.png,256,384,0.0,0,389_256_384,False
822,site4_148.png,0,384,0.0,0,822_0_384,False
963,site5_120.png,0,128,0.0,0,963_0_128,False
3011,site8_244.png,0,512,0.0,0,3011_0_512,False
963,site5_120.png,0,256,0.63494873046875,2,963_0_256,True
3820,site11_560.png,256,0,0.31243896484375,1,3820_256_0,True
930,site5_83.png,128,256,0.0,0,930_128_256,False
3722,site11_459.png,128,384,0.12579345703125,1,3722_128_384,True
3078,site13_85.png,256,512,0.0,0,3078_256_512,False
1880,site6_1140.png,256,0,0.0,0,1880_256_0,False
2689,site10_28.png,0,128,1.0,2,2689_0_128,True
1597,site6_726.png,512,384,0.0,0,1597_512_384,False
3011,site8_244.png,0,0,0.0,0,3011_0_0,False
3068,site13_73.png,256,512,1.0,2,3068_256_512,True
604,site3_666.png,384,128,0.0,0,604_384_128,False
755,site4_76.png,128,128,0.0,0,755_128_128,False
823,site4_149.png,0,256,0.0,0,823_0_256,False
952,site5_109.png,256,512,1.0,2,952_256_512,True
4807,site16_792.png,384,128,0.0,0,4807_384_128,False
3058,site13_62.png,256,256,0.80670166015625,2,3058_256_256,True
2745,site1_61.png,384,0,0.0,0,2745_384_0,False
3655,site11_390.png,384,384,0.010986328125,0,3655_384_384,True
887,site5_27.png,0,0,0.0,0,887_0_0,False
961,site5_118.png,512,0,0.0,0,961_512_0,False
965,site5_122.png,512,256,0.0,0,965_512_256,False
903,site5_48.png,256,0,0.0,0,903_256_0,False
2563,site12_169.png,384,0,0.0,0,2563_384_0,False
1913,site9_7.png,512,256,0.0970458984375,1,1913_512_256,True
1086,site5_259.png,0,256,0.0,0,1086_0_256,False
464,site3_508.png,256,512,0.00018310546875,0,464_256_512,True
4725,site16_693.png,0,256,0.14764404296875,1,4725_0_256,True
2198,site14_252.png,128,0,0.0941162109375,1,2198_128_0,True
263,site3_292.png,0,512,0.17413330078125,1,263_0_512,True
2066,site14_105.png,384,128,0.0,0,2066_384_128,False
1308,site6_343.png,128,256,0.0,0,1308_128_256,False
3096,site13_107.png,256,0,0.0,0,3096_256_0,False
1949,site9_63.png,128,0,1.0,2,1949_128_0,True
4808,site16_793.png,384,384,0.0,0,4808_384_384,False
789,site4_112.png,256,384,0.1322021484375,1,789_256_384,True
2174,site14_225.png,128,384,0.0,0,2174_128_384,False
2455,site12_53.png,384,128,0.0,0,2455_384_128,False
961,site5_118.png,0,256,0.0,0,961_0_256,False
865,site4_194.png,128,384,0.0,0,865_128_384,False
2995,site8_224.png,256,0,0.0,0,2995_256_0,False
2324,site15_73.png,128,384,0.68743896484375,2,2324_128_384,True
3120,site13_136.png,128,512,0.862548828125,2,3120_128_512,True
1308,site6_343.png,256,512,0.343994140625,1,1308_256_512,True
2665,site17_85.png,128,256,0.0,0,2665_128_256,False
3051,site13_53.png,128,0,0.0,0,3051_128_0,False
2233,site14_294.png,512,128,0.0,0,2233_512_128,False
2745,site1_61.png,128,384,0.36639404296875,1,2745_128_384,True
3061,site13_65.png,512,0,0.0,0,3061_512_0,False
1741,site6_920.png,0,512,0.0,0,1741_0_512,False
532,site3_582.png,512,0,0.0,0,532_512_0,False
2647,site17_62.png,384,128,0.0,0,2647_384_128,False
1804,site6_1003.png,128,256,0.30865478515625,1,1804_128_256,True
2085,site14_127.png,512,256,0.0,0,2085_512_256,False
2504,site12_106.png,512,384,1.0,2,2504_512_384,True
3286,site2_130.png,256,512,0.0,0,3286_256_512,False
792,site4_115.png,384,512,0.0,0,792_384_512,False
928,site5_81.png,256,512,0.3638916015625,1,928_256_512,True
526,site3_576.png,256,512,0.0,0,526_256_512,False
3154,site13_176.png,128,256,0.0,0,3154_128_256,False
1042,site5_207.png,384,384,1.0,2,1042_384_384,True
3105,site13_118.png,384,256,0.4736328125,2,3105_384_256,True
1060,site5_227.png,0,384,0.08203125,1,1060_0_384,True
3047,site13_47.png,0,512,0.87567138671875,2,3047_0_512,True
2335,site15_85.png,128,128,0.74920654296875,2,2335_128_128,True
3102,site13_115.png,384,512,0.0,0,3102_384_512,False
2638,site17_53.png,512,256,0.0,0,2638_512_256,False
2372,site15_127.png,384,128,0.8790283203125,2,2372_384_128,True
2179,site14_230.png,128,0,0.0,0,2179_128_0,False
3140,site13_158.png,384,256,1.0,2,3140_384_256,True
548,site3_601.png,0,512,0.0,0,548_0_512,False
928,site5_81.png,512,0,0.505615234375,2,928_512_0,True
3721,site11_458.png,384,256,0.0,0,3721_384_256,False
2436,site12_33.png,512,128,0.178955078125,1,2436_512_128,True
2604,site17_11.png,256,512,1.0,2,2604_256_512,True
2421,site12_17.png,384,0,0.0,0,2421_384_0,False
3627,site11_361.png,0,256,0.0,0,3627_0_256,False
3018,site8_254.png,128,512,0.0419921875,0,3018_128_512,True
556,site3_609.png,384,0,0.0,0,556_384_0,False
1932,site9_40.png,384,0,0.0,0,1932_384_0,False
263,site3_292.png,0,0,0.0,0,263_0_0,False
789,site4_112.png,384,128,0.92901611328125,2,789_384_128,True
2362,site15_115.png,512,512,0.7137451171875,2,2362_512_512,True
1010,site5_172.png,384,0,0.66082763671875,2,1010_384_0,True
2605,site17_12.png,256,512,0.0,0,2605_256_512,False
526,site3_576.png,384,0,0.151611328125,1,526_384_0,True
1060,site5_227.png,256,256,0.65362548828125,2,1060_256_256,True
3038,site13_36.png,384,0,1.0,2,3038_384_0,True
1359,site6_412.png,128,256,0.751220703125,2,1359_128_256,True
630,site3_697.png,0,256,0.0,0,630_0_256,False
2514,site12_117.png,256,256,0.814453125,2,2514_256_256,True
2463,site12_61.png,256,128,1.0,2,2463_256_128,True
3103,site13_116.png,384,0,0.74652099609375,2,3103_384_0,True
2334,site15_84.png,512,0,0.77142333984375,2,2334_512_0,True
963,site5_120.png,128,512,0.79632568359375,2,963_128_512,True
3288,site2_132.png,512,384,0.27154541015625,1,3288_512_384,True
3105,site13_118.png,512,0,0.0,0,3105_512_0,False
327,site3_359.png,256,128,0.0,0,327_256_128,False
2036,site14_70.png,384,384,0.0,0,2036_384_384,False
290,site3_320.png,0,384,0.0,0,290_0_384,False
387,site3_422.png,0,0,0.0,0,387_0_0,False
3242,site2_79.png,0,0,0.0,0,3242_0_0,False
2441,site12_38.png,512,256,0.06829833984375,1,2441_512_256,True
3790,site11_529.png,512,256,0.0,0,3790_512_256,False
269,site3_298.png,384,256,0.04168701171875,0,269_384_256,True
1273,site6_299.png,384,0,0.15704345703125,1,1273_384_0,True
3006,site8_236.png,512,0,0.0,0,3006_512_0,False
2455,site12_53.png,256,256,0.0,0,2455_256_256,False
3024,site13_8.png,512,256,0.0,0,3024_512_256,False
3229,site2_64.png,512,0,0.8358154296875,2,3229_512_0,True
521,site3_571.png,128,256,0.0,0,521_128_256,False
4542,site16_484.png,128,128,0.0,0,4542_128_128,False
1036,site5_201.png,512,384,0.0,0,1036_512_384,False
4613,site16_561.png,256,384,0.0,0,4613_256_384,False
2332,site15_82.png,256,384,0.0,0,2332_256_384,False
2563,site12_169.png,256,128,0.0,0,2563_256_128,False
2615,site17_24.png,256,512,0.0,0,2615_256_512,False
1957,site9_74.png,0,0,1.0,2,1957_0_0,True
2963,site8_188.png,128,0,0.0,0,2963_128_0,False
848,site4_175.png,512,512,0.0,0,848_512_512,False
3011,site8_244.png,384,512,1.0,2,3011_384_512,True
1786,site6_985.png,0,0,1.0,2,1786_0_0,True
3094,site13_105.png,384,256,0.0,0,3094_384_256,False
521,site3_571.png,256,0,0.0,0,521_256_0,False
791,site4_114.png,256,128,1.0,2,791_256_128,True
3103,site13_116.png,256,384,0.0,0,3103_256_384,False
3720,site11_457.png,256,256,0.356201171875,1,3720_256_256,True
3102,site13_115.png,512,384,0.0,0,3102_512_384,False
2520,site12_123.png,128,512,1.0,2,2520_128_512,True
3033,site13_31.png,384,384,0.0,0,3033_384_384,False
3163,site13_187.png,128,128,0.0,0,3163_128_128,False
3181,site13_209.png,256,0,0.0,0,3181_256_0,False
292,site3_322.png,0,128,0.86474609375,2,292_0_128,True
2053,site14_89.png,512,128,0.0,0,2053_512_128,False
813,site4_137.png,384,256,0.0,0,813_384_256,False
2763,site1_83.png,384,256,0.0,0,2763_384_256,False
2456,site12_54.png,128,0,0.07708740234375,1,2456_128_0,True
3240,site2_77.png,128,128,0.02362060546875,0,3240_128_128,True
3135,site13_153.png,0,256,0.98309326171875,2,3135_0_256,True
1788,site6_987.png,512,384,0.27557373046875,1,1788_512_384,True
2258,site14_335.png,256,128,0.0,0,2258_256_128,False
994,site5_155.png,384,512,1.0,2,994_384_512,True
3059,site13_63.png,512,256,0.0,0,3059_512_256,False
524,site3_574.png,256,384,0.0,0,524_256_384,False
2176,site14_227.png,512,256,0.0,0,2176_512_256,False
2672,site7_3.png,128,384,0.531494140625,2,2672_128_384,True
1692,site6_855.png,256,128,0.0,0,1692_256_128,False
2459,site12_57.png,128,384,1.0,2,2459_128_384,True
3158,site13_182.png,256,256,0.0,0,3158_256_256,False
2642,site17_57.png,512,128,0.0,0,2642_512_128,False
2084,site14_126.png,384,512,0.0,0,2084_384_512,False
984,site5_145.png,512,384,1.0,2,984_512_384,True
3103,site13_116.png,512,256,0.59588623046875,2,3103_512_256,True
1010,site5_172.png,128,384,1.0,2,1010_128_384,True
2925,site8_146.png,0,256,0.49365234375,2,2925_0_256,True
1543,site6_656.png,128,0,0.0,0,1543_128_0,False
833,site4_159.png,128,384,0.0,0,833_128_384,False
3117,site13_133.png,512,384,1.0,2,3117_512_384,True
3033,site13_31.png,128,0,0.0,0,3033_128_0,False
3101,site13_114.png,256,128,1.0,2,3101_256_128,True
2143,site14_189.png,256,128,0.923828125,2,2143_256_128,True
4493,site16_433.png,256,128,0.0472412109375,0,4493_256_128,True
329,site3_361.png,128,256,0.069580078125,1,329_128_256,True
1543,site6_656.png,512,0,0.0,0,1543_512_0,False
2082,site14_124.png,0,128,0.0,0,2082_0_128,False
3094,site13_105.png,0,0,1.0,2,3094_0_0,True
2493,site12_94.png,384,512,0.69647216796875,2,2493_384_512,True
3100,site13_113.png,0,512,1.0,2,3100_0_512,True
887,site5_27.png,512,128,0.0,0,887_512_128,False
1228,site6_232.png,256,384,1.0,2,1228_256_384,True
2612,site17_21.png,0,384,0.10626220703125,1,2612_0_384,True
2599,site17_6.png,512,512,0.0860595703125,1,2599_512_512,True
4750,site16_722.png,512,256,0.34759521484375,1,4750_512_256,True
3011,site8_244.png,384,0,0.9896240234375,2,3011_384_0,True
291,site3_321.png,256,0,0.0,0,291_256_0,False
4856,site16_851.png,128,0,0.0,0,4856_128_0,False
3066,site13_71.png,128,128,0.04022216796875,0,3066_128_128,True
2692,site10_51.png,256,0,0.0,0,2692_256_0,False
2084,site14_126.png,512,384,0.0,0,2084_512_384,False
1007,site5_169.png,512,384,0.29534912109375,1,1007_512_384,True
2083,site14_125.png,384,384,0.7957763671875,2,2083_384_384,True
2143,site14_189.png,384,128,0.8232421875,2,2143_384_128,True
3592,site11_325.png,384,256,0.0,0,3592_384_256,False
1624,site6_762.png,0,128,0.0,0,1624_0_128,False
181,site3_206.png,384,128,0.0,0,181_384_128,False
604,site3_666.png,256,256,0.0,0,604_256_256,False
3658,site11_393.png,0,512,0.8614501953125,2,3658_0_512,True
3719,site11_456.png,256,512,0.59991455078125,2,3719_256_512,True
2968,site8_194.png,128,384,0.0,0,2968_128_384,False
969,site5_128.png,256,512,0.13262939453125,1,969_256_512,True
1260,site6_275.png,256,256,0.0,0,1260_256_256,False
2797,site1_123.png,128,256,0.0,0,2797_128_256,False
632,site3_699.png,0,384,0.0,0,632_0_384,False
2520,site12_123.png,256,384,0.93878173828125,2,2520_256_384,True
1325,site6_369.png,512,512,0.0,0,1325_512_512,False
1096,site5_277.png,384,256,0.3492431640625,1,1096_384_256,True
932,site5_85.png,0,128,0.0,0,932_0_128,False
2599,site17_6.png,0,256,0.0,0,2599_0_256,False
