Grid_ID,image_id,image_file,x,y,kepadatan,Y_Target
site15_106.png_X256_Y256,2354,site15_106.png,256,256,0.892852783203125,2
site15_107.png_X0_Y0,2355,site15_107.png,0,0,0.0,0
site15_107.png_X256_Y0,2355,site15_107.png,256,0,0.0,0
site15_107.png_X0_Y256,2355,site15_107.png,0,256,0.0719146728515625,1
site15_107.png_X256_Y256,2355,site15_107.png,256,256,0.2101898193359375,1
site15_114.png_X0_Y0,2361,site15_114.png,0,0,0.0,0
site15_114.png_X256_Y0,2361,site15_114.png,256,0,0.0,0
site15_114.png_X0_Y256,2361,site15_114.png,0,256,0.0,0
site15_114.png_X256_Y256,2361,site15_114.png,256,256,0.0,0
site15_115.png_X0_Y0,2362,site15_115.png,0,0,0.673065185546875,2
site15_115.png_X256_Y0,2362,site15_115.png,256,0,0.645660400390625,2
site15_115.png_X0_Y256,2362,site15_115.png,0,256,0.344940185546875,1
site15_115.png_X256_Y256,2362,site15_115.png,256,256,0.311798095703125,1
site15_116.png_X0_Y0,2363,site15_116.png,0,0,0.161346435546875,1
site15_116.png_X256_Y0,2363,site15_116.png,256,0,0.0,0
site15_116.png_X0_Y256,2363,site15_116.png,0,256,0.681854248046875,2
site15_116.png_X256_Y256,2363,site15_116.png,256,256,0.3387908935546875,1
site15_117.png_X0_Y0,2364,site15_117.png,0,0,0.3546295166015625,1
site15_117.png_X256_Y0,2364,site15_117.png,256,0,0.1621856689453125,1
site15_117.png_X0_Y256,2364,site15_117.png,0,256,0.7828521728515625,2
site15_117.png_X256_Y256,2364,site15_117.png,256,256,0.24884033203125,1
site15_118.png_X0_Y0,2365,site15_118.png,0,0,0.719451904296875,2
site15_118.png_X256_Y0,2365,site15_118.png,256,0,0.87213134765625,2
site15_118.png_X0_Y256,2365,site15_118.png,0,256,0.0,0
site15_118.png_X256_Y256,2365,site15_118.png,256,256,0.1190185546875,1
site15_119.png_X0_Y0,2366,site15_119.png,0,0,0.2143096923828125,1
site15_119.png_X256_Y0,2366,site15_119.png,256,0,0.0,0
site15_119.png_X0_Y256,2366,site15_119.png,0,256,0.0469512939453125,0
site15_119.png_X256_Y256,2366,site15_119.png,256,256,0.0,0
site15_126.png_X0_Y0,2371,site15_126.png,0,0,0.0,0
site15_126.png_X256_Y0,2371,site15_126.png,256,0,0.1251678466796875,1
site15_126.png_X0_Y256,2371,site15_126.png,0,256,0.0,0
site15_126.png_X256_Y256,2371,site15_126.png,256,256,0.0,0
site15_127.png_X0_Y0,2372,site15_127.png,0,0,0.7678070068359375,2
site15_127.png_X256_Y0,2372,site15_127.png,256,0,0.64422607421875,2
site15_127.png_X0_Y256,2372,site15_127.png,0,256,0.05938720703125,1
site15_127.png_X256_Y256,2372,site15_127.png,256,256,0.5571746826171875,2
site15_128.png_X0_Y0,2373,site15_128.png,0,0,0.9906768798828125,2
site15_128.png_X256_Y0,2373,site15_128.png,256,0,0.48602294921875,2
site15_128.png_X0_Y256,2373,site15_128.png,0,256,0.505218505859375,2
site15_128.png_X256_Y256,2373,site15_128.png,256,256,0.1054229736328125,1
site15_129.png_X0_Y0,2374,site15_129.png,0,0,0.4748077392578125,2
site15_129.png_X256_Y0,2374,site15_129.png,256,0,0.0,0
site15_129.png_X0_Y256,2374,site15_129.png,0,256,0.1174163818359375,1
site15_129.png_X256_Y256,2374,site15_129.png,256,256,0.14459228515625,1
site15_139.png_X0_Y0,2382,site15_139.png,0,0,0.0123748779296875,0
site15_139.png_X256_Y0,2382,site15_139.png,256,0,0.0,0
site15_139.png_X0_Y256,2382,site15_139.png,0,256,0.0,0
site15_139.png_X256_Y256,2382,site15_139.png,256,256,0.0,0
site15_140.png_X0_Y0,2383,site15_140.png,0,0,0.0425262451171875,0
site15_140.png_X256_Y0,2383,site15_140.png,256,0,0.314422607421875,1
site15_140.png_X0_Y256,2383,site15_140.png,0,256,0.4688720703125,2
site15_140.png_X256_Y256,2383,site15_140.png,256,256,0.1077728271484375,1
site15_151.png_X0_Y0,2392,site15_151.png,0,0,0.093902587890625,1
site15_151.png_X256_Y0,2392,site15_151.png,256,0,0.0072021484375,0
site15_151.png_X0_Y256,2392,site15_151.png,0,256,0.0,0
site15_151.png_X256_Y256,2392,site15_151.png,256,256,0.0,0
site15_152.png_X0_Y0,2393,site15_152.png,0,0,0.0,0
site15_152.png_X256_Y0,2393,site15_152.png,256,0,0.0,0
site15_152.png_X0_Y256,2393,site15_152.png,0,256,0.0,0
site15_152.png_X256_Y256,2393,site15_152.png,256,256,0.0,0
site15_153.png_X0_Y0,2394,site15_153.png,0,0,0.0,0
site15_153.png_X256_Y0,2394,site15_153.png,256,0,0.0,0
site15_153.png_X0_Y256,2394,site15_153.png,0,256,0.1116943359375,1
site15_153.png_X256_Y256,2394,site15_153.png,256,256,0.0,0
site15_163.png_X0_Y0,2402,site15_163.png,0,0,0.0,0
site15_163.png_X256_Y0,2402,site15_163.png,256,0,0.0577392578125,1
site15_163.png_X0_Y256,2402,site15_163.png,0,256,0.0,0
site15_163.png_X256_Y256,2402,site15_163.png,256,256,0.0,0
site15_164.png_X0_Y0,2403,site15_164.png,0,0,0.1003265380859375,1
site15_164.png_X256_Y0,2403,site15_164.png,256,0,0.0,0
site15_164.png_X0_Y256,2403,site15_164.png,0,256,0.0,0
site15_164.png_X256_Y256,2403,site15_164.png,256,256,0.0,0
site12_17.png_X0_Y0,2421,site12_17.png,0,0,0.0,0
site12_17.png_X256_Y0,2421,site12_17.png,256,0,0.0,0
site12_17.png_X0_Y256,2421,site12_17.png,0,256,0.0,0
site12_17.png_X256_Y256,2421,site12_17.png,256,256,0.0,0
site12_19.png_X0_Y0,2423,site12_19.png,0,0,0.0,0
site12_19.png_X256_Y0,2423,site12_19.png,256,0,0.0,0
site12_19.png_X0_Y256,2423,site12_19.png,0,256,0.0,0
site12_19.png_X256_Y256,2423,site12_19.png,256,256,0.0,0
site12_33.png_X0_Y0,2436,site12_33.png,0,0,0.4580078125,2
site12_33.png_X256_Y0,2436,site12_33.png,256,0,0.4831695556640625,2
site12_33.png_X0_Y256,2436,site12_33.png,0,256,0.0,0
site12_33.png_X256_Y256,2436,site12_33.png,256,256,0.0,0
site12_34.png_X0_Y0,2437,site12_34.png,0,0,0.33209228515625,1
site12_34.png_X256_Y0,2437,site12_34.png,256,0,0.380340576171875,1
site12_34.png_X0_Y256,2437,site12_34.png,0,256,0.0,0
site12_34.png_X256_Y256,2437,site12_34.png,256,256,0.1197509765625,1
site12_35.png_X0_Y0,2438,site12_35.png,0,0,0.5610198974609375,2
site12_35.png_X256_Y0,2438,site12_35.png,256,0,0.4139556884765625,2
site12_35.png_X0_Y256,2438,site12_35.png,0,256,0.089752197265625,1
site12_35.png_X256_Y256,2438,site12_35.png,256,256,0.01873779296875,0
site12_36.png_X0_Y0,2439,site12_36.png,0,0,0.16229248046875,1
site12_36.png_X256_Y0,2439,site12_36.png,256,0,0.0,0
site12_36.png_X0_Y256,2439,site12_36.png,0,256,0.3135833740234375,1
site12_36.png_X256_Y256,2439,site12_36.png,256,256,0.00396728515625,0
site12_37.png_X0_Y0,2440,site12_37.png,0,0,0.0,0
site12_37.png_X256_Y0,2440,site12_37.png,256,0,0.0,0
site12_37.png_X0_Y256,2440,site12_37.png,0,256,0.15606689453125,1
site12_37.png_X256_Y256,2440,site12_37.png,256,256,0.0,0
site12_38.png_X0_Y0,2441,site12_38.png,0,0,0.0388641357421875,0
site12_38.png_X256_Y0,2441,site12_38.png,256,0,0.2594757080078125,1
site12_38.png_X0_Y256,2441,site12_38.png,0,256,0.0034942626953125,0
site12_38.png_X256_Y256,2441,site12_38.png,256,256,0.23046875,1
site12_39.png_X0_Y0,2442,site12_39.png,0,0,0.296661376953125,1
site12_39.png_X256_Y0,2442,site12_39.png,256,0,0.3907470703125,1
site12_39.png_X0_Y256,2442,site12_39.png,0,256,0.81707763671875,2
site12_39.png_X256_Y256,2442,site12_39.png,256,256,0.9358978271484375,2
site12_40.png_X0_Y0,2443,site12_40.png,0,0,0.520599365234375,2
site12_40.png_X256_Y0,2443,site12_40.png,256,0,0.6597442626953125,2
site12_40.png_X0_Y256,2443,site12_40.png,0,256,0.876800537109375,2
site12_40.png_X256_Y256,2443,site12_40.png,256,256,1.0,2
site12_41.png_X0_Y0,2444,site12_41.png,0,0,0.571014404296875,2
site12_41.png_X256_Y0,2444,site12_41.png,256,0,0.611572265625,2
site12_41.png_X0_Y256,2444,site12_41.png,0,256,0.93609619140625,2
site12_41.png_X256_Y256,2444,site12_41.png,256,256,1.0,2
site12_42.png_X0_Y0,2445,site12_42.png,0,0,0.5879974365234375,2
site12_42.png_X256_Y0,2445,site12_42.png,256,0,0.6005859375,2
site12_42.png_X0_Y256,2445,site12_42.png,0,256,0.948272705078125,2
site12_42.png_X256_Y256,2445,site12_42.png,256,256,0.989654541015625,2
site12_43.png_X0_Y0,2446,site12_43.png,0,0,0.6165618896484375,2
site12_43.png_X256_Y0,2446,site12_43.png,256,0,0.6246490478515625,2
site12_43.png_X0_Y256,2446,site12_43.png,0,256,1.0,2
site12_43.png_X256_Y256,2446,site12_43.png,256,256,1.0,2
site12_44.png_X0_Y0,2447,site12_44.png,0,0,0.2098388671875,1
site12_44.png_X256_Y0,2447,site12_44.png,256,0,0.0,0
site12_44.png_X0_Y256,2447,site12_44.png,0,256,0.3834228515625,1
site12_44.png_X256_Y256,2447,site12_44.png,256,256,0.0,0
site12_45.png_X0_Y0,2448,site12_45.png,0,0,0.0,0
site12_45.png_X256_Y0,2448,site12_45.png,256,0,0.0,0
site12_45.png_X0_Y256,2448,site12_45.png,0,256,0.0,0
site12_45.png_X256_Y256,2448,site12_45.png,256,256,0.0,0
site12_52.png_X0_Y0,2454,site12_52.png,0,0,0.2396087646484375,1
site12_52.png_X256_Y0,2454,site12_52.png,256,0,0.0807647705078125,1
site12_52.png_X0_Y256,2454,site12_52.png,0,256,0.0144500732421875,0
site12_52.png_X256_Y256,2454,site12_52.png,256,256,0.0,0
site12_53.png_X0_Y0,2455,site12_53.png,0,0,0.005401611328125,0
site12_53.png_X256_Y0,2455,site12_53.png,256,0,0.2324371337890625,1
site12_53.png_X0_Y256,2455,site12_53.png,0,256,0.2985382080078125,1
site12_53.png_X256_Y256,2455,site12_53.png,256,256,0.03375244140625,0
site12_54.png_X0_Y0,2456,site12_54.png,0,0,0.1386566162109375,1
site12_54.png_X256_Y0,2456,site12_54.png,256,0,0.5281524658203125,2
site12_54.png_X0_Y256,2456,site12_54.png,0,256,0.239410400390625,1
site12_54.png_X256_Y256,2456,site12_54.png,256,256,0.618316650390625,2
site12_55.png_X0_Y0,2457,site12_55.png,0,0,0.9351654052734375,2
site12_55.png_X256_Y0,2457,site12_55.png,256,0,1.0,2
site12_55.png_X0_Y256,2457,site12_55.png,0,256,0.986328125,2
site12_55.png_X256_Y256,2457,site12_55.png,256,256,1.0,2
site12_56.png_X0_Y0,2458,site12_56.png,0,0,0.969390869140625,2
site12_56.png_X256_Y0,2458,site12_56.png,256,0,1.0,2
site12_56.png_X0_Y256,2458,site12_56.png,0,256,0.9706878662109375,2
site12_56.png_X256_Y256,2458,site12_56.png,256,256,1.0,2
site12_57.png_X0_Y0,2459,site12_57.png,0,0,0.943817138671875,2
site12_57.png_X256_Y0,2459,site12_57.png,256,0,1.0,2
site12_57.png_X0_Y256,2459,site12_57.png,0,256,0.994598388671875,2
site12_57.png_X256_Y256,2459,site12_57.png,256,256,1.0,2
site12_58.png_X0_Y0,2460,site12_58.png,0,0,0.952423095703125,2
site12_58.png_X256_Y0,2460,site12_58.png,256,0,0.9445343017578125,2
site12_58.png_X0_Y256,2460,site12_58.png,0,256,0.9409027099609375,2
site12_58.png_X256_Y256,2460,site12_58.png,256,256,0.9404754638671875,2
site12_59.png_X0_Y0,2461,site12_59.png,0,0,1.0,2
site12_59.png_X256_Y0,2461,site12_59.png,256,0,1.0,2
site12_59.png_X0_Y256,2461,site12_59.png,0,256,1.0,2
site12_59.png_X256_Y256,2461,site12_59.png,256,256,1.0,2
site12_60.png_X0_Y0,2462,site12_60.png,0,0,0.358551025390625,1
site12_60.png_X256_Y0,2462,site12_60.png,256,0,0.0,0
site12_60.png_X0_Y256,2462,site12_60.png,0,256,0.3022308349609375,1
site12_60.png_X256_Y256,2462,site12_60.png,256,256,0.0,0
site12_61.png_X0_Y0,2463,site12_61.png,0,0,0.89447021484375,2
site12_61.png_X256_Y0,2463,site12_61.png,256,0,0.8672027587890625,2
site12_61.png_X0_Y256,2463,site12_61.png,0,256,1.0,2
site12_61.png_X256_Y256,2463,site12_61.png,256,256,1.0,2
site12_62.png_X0_Y0,2464,site12_62.png,0,0,0.78765869140625,2
site12_62.png_X256_Y0,2464,site12_62.png,256,0,0.7457275390625,2
site12_62.png_X0_Y256,2464,site12_62.png,0,256,1.0,2
site12_62.png_X256_Y256,2464,site12_62.png,256,256,1.0,2
site12_63.png_X0_Y0,2465,site12_63.png,0,0,0.6609954833984375,2
site12_63.png_X256_Y0,2465,site12_63.png,256,0,0.6015777587890625,2
site12_63.png_X0_Y256,2465,site12_63.png,0,256,1.0,2
site12_63.png_X256_Y256,2465,site12_63.png,256,256,1.0,2
site12_69.png_X0_Y0,2469,site12_69.png,0,0,0.0,0
site12_69.png_X256_Y0,2469,site12_69.png,256,0,0.03619384765625,0
site12_69.png_X0_Y256,2469,site12_69.png,0,256,0.0,0
site12_69.png_X256_Y256,2469,site12_69.png,256,256,0.109283447265625,1
site12_70.png_X0_Y0,2470,site12_70.png,0,0,0.6372528076171875,2
site12_70.png_X256_Y0,2470,site12_70.png,256,0,0.375946044921875,1
site12_70.png_X0_Y256,2470,site12_70.png,0,256,0.38677978515625,1
site12_70.png_X256_Y256,2470,site12_70.png,256,256,0.4418487548828125,2
site12_71.png_X0_Y0,2471,site12_71.png,0,0,1.0,2
site12_71.png_X256_Y0,2471,site12_71.png,256,0,1.0,2
site12_71.png_X0_Y256,2471,site12_71.png,0,256,1.0,2
site12_71.png_X256_Y256,2471,site12_71.png,256,256,1.0,2
site12_72.png_X0_Y0,2472,site12_72.png,0,0,0.972381591796875,2
site12_72.png_X256_Y0,2472,site12_72.png,256,0,1.0,2
site12_72.png_X0_Y256,2472,site12_72.png,0,256,0.5023040771484375,2
site12_72.png_X256_Y256,2472,site12_72.png,256,256,0.274505615234375,1
site12_73.png_X0_Y0,2473,site12_73.png,0,0,1.0,2
site12_73.png_X256_Y0,2473,site12_73.png,256,0,1.0,2
site12_73.png_X0_Y256,2473,site12_73.png,0,256,1.0,2
site12_73.png_X256_Y256,2473,site12_73.png,256,256,1.0,2
site12_74.png_X0_Y0,2474,site12_74.png,0,0,0.9058380126953125,2
site12_74.png_X256_Y0,2474,site12_74.png,256,0,0.94244384765625,2
site12_74.png_X0_Y256,2474,site12_74.png,0,256,0.57293701171875,2
site12_74.png_X256_Y256,2474,site12_74.png,256,256,0.6436767578125,2
site12_75.png_X0_Y0,2475,site12_75.png,0,0,1.0,2
site12_75.png_X256_Y0,2475,site12_75.png,256,0,0.9490966796875,2
site12_75.png_X0_Y256,2475,site12_75.png,0,256,1.0,2
site12_75.png_X256_Y256,2475,site12_75.png,256,256,0.88238525390625,2
site12_76.png_X0_Y0,2476,site12_76.png,0,0,0.2310028076171875,1
site12_76.png_X256_Y0,2476,site12_76.png,256,0,0.0,0
site12_76.png_X0_Y256,2476,site12_76.png,0,256,0.11474609375,1
site12_76.png_X256_Y256,2476,site12_76.png,256,256,0.0,0
site12_77.png_X0_Y0,2477,site12_77.png,0,0,1.0,2
site12_77.png_X256_Y0,2477,site12_77.png,256,0,1.0,2
site12_77.png_X0_Y256,2477,site12_77.png,0,256,1.0,2
site12_77.png_X256_Y256,2477,site12_77.png,256,256,1.0,2
site12_78.png_X0_Y0,2478,site12_78.png,0,0,1.0,2
site12_78.png_X256_Y0,2478,site12_78.png,256,0,1.0,2
site12_78.png_X0_Y256,2478,site12_78.png,0,256,1.0,2
site12_78.png_X256_Y256,2478,site12_78.png,256,256,1.0,2
site12_79.png_X0_Y0,2479,site12_79.png,0,0,1.0,2
site12_79.png_X256_Y0,2479,site12_79.png,256,0,1.0,2
site12_79.png_X0_Y256,2479,site12_79.png,0,256,1.0,2
site12_79.png_X256_Y256,2479,site12_79.png,256,256,1.0,2
site12_84.png_X0_Y0,2483,site12_84.png,0,0,0.0,0
site12_84.png_X256_Y0,2483,site12_84.png,256,0,0.3489837646484375,1
site12_84.png_X0_Y256,2483,site12_84.png,0,256,0.0,0
site12_84.png_X256_Y256,2483,site12_84.png,256,256,0.0,0
site12_85.png_X0_Y0,2484,site12_85.png,0,0,0.0,0
site12_85.png_X256_Y0,2484,site12_85.png,256,0,0.20819091796875,1
site12_85.png_X0_Y256,2484,site12_85.png,0,256,0.0,0
site12_85.png_X256_Y256,2484,site12_85.png,256,256,0.28094482421875,1
site12_86.png_X0_Y0,2485,site12_86.png,0,0,0.20111083984375,1
site12_86.png_X256_Y0,2485,site12_86.png,256,0,0.184906005859375,1
site12_86.png_X0_Y256,2485,site12_86.png,0,256,0.22296142578125,1
site12_86.png_X256_Y256,2485,site12_86.png,256,256,0.353271484375,1
site12_87.png_X0_Y0,2486,site12_87.png,0,0,1.0,2
site12_87.png_X256_Y0,2486,site12_87.png,256,0,1.0,2
site12_87.png_X0_Y256,2486,site12_87.png,0,256,1.0,2
site12_87.png_X256_Y256,2486,site12_87.png,256,256,1.0,2
site12_88.png_X0_Y0,2487,site12_88.png,0,0,0.297943115234375,1
site12_88.png_X256_Y0,2487,site12_88.png,256,0,0.0146942138671875,0
site12_88.png_X0_Y256,2487,site12_88.png,0,256,0.342254638671875,1
site12_88.png_X256_Y256,2487,site12_88.png,256,256,0.1812744140625,1
site12_89.png_X0_Y0,2488,site12_89.png,0,0,1.0,2
site12_89.png_X256_Y0,2488,site12_89.png,256,0,1.0,2
site12_89.png_X0_Y256,2488,site12_89.png,0,256,1.0,2
site12_89.png_X256_Y256,2488,site12_89.png,256,256,1.0,2
site12_90.png_X0_Y0,2489,site12_90.png,0,0,0.27557373046875,1
site12_90.png_X256_Y0,2489,site12_90.png,256,0,0.322998046875,1
site12_90.png_X0_Y256,2489,site12_90.png,0,256,0.0,0
site12_90.png_X256_Y256,2489,site12_90.png,256,256,0.383056640625,1
site12_91.png_X0_Y0,2490,site12_91.png,0,0,1.0,2
site12_91.png_X256_Y0,2490,site12_91.png,256,0,0.8037872314453125,2
site12_91.png_X0_Y256,2490,site12_91.png,0,256,1.0,2
site12_91.png_X256_Y256,2490,site12_91.png,256,256,0.7433319091796875,2
site12_92.png_X0_Y0,2491,site12_92.png,0,0,0.0,0
site12_92.png_X256_Y0,2491,site12_92.png,256,0,0.0014190673828125,0
site12_92.png_X0_Y256,2491,site12_92.png,0,256,0.0,0
site12_92.png_X256_Y256,2491,site12_92.png,256,256,0.0416107177734375,0
site12_93.png_X0_Y0,2492,site12_93.png,0,0,1.0,2
site12_93.png_X256_Y0,2492,site12_93.png,256,0,1.0,2
site12_93.png_X0_Y256,2492,site12_93.png,0,256,1.0,2
site12_93.png_X256_Y256,2492,site12_93.png,256,256,1.0,2
site12_94.png_X0_Y0,2493,site12_94.png,0,0,1.0,2
site12_94.png_X256_Y0,2493,site12_94.png,256,0,1.0,2
site12_94.png_X0_Y256,2493,site12_94.png,0,256,1.0,2
site12_94.png_X256_Y256,2493,site12_94.png,256,256,0.97393798828125,2
site12_95.png_X0_Y0,2494,site12_95.png,0,0,1.0,2
site12_95.png_X256_Y0,2494,site12_95.png,256,0,1.0,2
site12_95.png_X0_Y256,2494,site12_95.png,0,256,0.895782470703125,2
site12_95.png_X256_Y256,2494,site12_95.png,256,256,0.9591064453125,2
site12_100.png_X0_Y0,2498,site12_100.png,0,0,0.0,0
site12_100.png_X256_Y0,2498,site12_100.png,256,0,0.0883636474609375,1
site12_100.png_X0_Y256,2498,site12_100.png,0,256,0.0,0
site12_100.png_X256_Y256,2498,site12_100.png,256,256,0.0,0
site12_101.png_X0_Y0,2499,site12_101.png,0,0,0.0841522216796875,1
site12_101.png_X256_Y0,2499,site12_101.png,256,0,0.6932830810546875,2
site12_101.png_X0_Y256,2499,site12_101.png,0,256,0.3719940185546875,1
site12_101.png_X256_Y256,2499,site12_101.png,256,256,0.543212890625,2
site12_102.png_X0_Y0,2500,site12_102.png,0,0,0.2869720458984375,1
site12_102.png_X256_Y0,2500,site12_102.png,256,0,0.377105712890625,1
site12_102.png_X0_Y256,2500,site12_102.png,0,256,0.177276611328125,1
site12_102.png_X256_Y256,2500,site12_102.png,256,256,0.43524169921875,2
site12_103.png_X0_Y0,2501,site12_103.png,0,0,1.0,2
site12_103.png_X256_Y0,2501,site12_103.png,256,0,1.0,2
site12_103.png_X0_Y256,2501,site12_103.png,0,256,1.0,2
site12_103.png_X256_Y256,2501,site12_103.png,256,256,1.0,2
site12_104.png_X0_Y0,2502,site12_104.png,0,0,0.449737548828125,2
site12_104.png_X256_Y0,2502,site12_104.png,256,0,0.26641845703125,1
site12_104.png_X0_Y256,2502,site12_104.png,0,256,0.48248291015625,2
site12_104.png_X256_Y256,2502,site12_104.png,256,256,0.331390380859375,1
site12_105.png_X0_Y0,2503,site12_105.png,0,0,1.0,2
site12_105.png_X256_Y0,2503,site12_105.png,256,0,0.995880126953125,2
site12_105.png_X0_Y256,2503,site12_105.png,0,256,1.0,2
site12_105.png_X256_Y256,2503,site12_105.png,256,256,0.94732666015625,2
site12_106.png_X0_Y0,2504,site12_106.png,0,0,0.0,0
site12_106.png_X256_Y0,2504,site12_106.png,256,0,0.45947265625,2
site12_106.png_X0_Y256,2504,site12_106.png,0,256,0.0,0
site12_106.png_X256_Y256,2504,site12_106.png,256,256,0.5169525146484375,2
site12_107.png_X0_Y0,2505,site12_107.png,0,0,1.0,2
site12_107.png_X256_Y0,2505,site12_107.png,256,0,0.6722869873046875,2
site12_107.png_X0_Y256,2505,site12_107.png,0,256,1.0,2
site12_107.png_X256_Y256,2505,site12_107.png,256,256,0.6142578125,2
site12_108.png_X0_Y0,2506,site12_108.png,0,0,0.0,0
site12_108.png_X256_Y0,2506,site12_108.png,256,0,0.1182403564453125,1
site12_108.png_X0_Y256,2506,site12_108.png,0,256,0.0,0
site12_108.png_X256_Y256,2506,site12_108.png,256,256,0.1719970703125,1
site12_109.png_X0_Y0,2507,site12_109.png,0,0,1.0,2
site12_109.png_X256_Y0,2507,site12_109.png,256,0,1.0,2
site12_109.png_X0_Y256,2507,site12_109.png,0,256,1.0,2
site12_109.png_X256_Y256,2507,site12_109.png,256,256,1.0,2
site12_110.png_X0_Y0,2508,site12_110.png,0,0,1.0,2
site12_110.png_X256_Y0,2508,site12_110.png,256,0,0.8035888671875,2
site12_110.png_X0_Y256,2508,site12_110.png,0,256,0.98541259765625,2
site12_110.png_X256_Y256,2508,site12_110.png,256,256,0.4866790771484375,2
site12_111.png_X0_Y0,2509,site12_111.png,0,0,0.0,0
site12_111.png_X256_Y0,2509,site12_111.png,256,0,0.0,0
site12_111.png_X0_Y256,2509,site12_111.png,0,256,0.0,0
site12_111.png_X256_Y256,2509,site12_111.png,256,256,0.0,0
site12_116.png_X0_Y0,2513,site12_116.png,0,0,0.0,0
site12_116.png_X256_Y0,2513,site12_116.png,256,0,0.0,0
site12_116.png_X0_Y256,2513,site12_116.png,0,256,0.0,0
site12_116.png_X256_Y256,2513,site12_116.png,256,256,0.0029449462890625,0
site12_117.png_X0_Y0,2514,site12_117.png,0,0,0.0108489990234375,0
site12_117.png_X256_Y0,2514,site12_117.png,256,0,0.757843017578125,2
site12_117.png_X0_Y256,2514,site12_117.png,0,256,0.2584075927734375,1
site12_117.png_X256_Y256,2514,site12_117.png,256,256,0.8979034423828125,2
site12_118.png_X0_Y0,2515,site12_118.png,0,0,0.0867767333984375,1
site12_118.png_X256_Y0,2515,site12_118.png,256,0,0.5843658447265625,2
site12_118.png_X0_Y256,2515,site12_118.png,0,256,0.3479766845703125,1
site12_118.png_X256_Y256,2515,site12_118.png,256,256,0.6032867431640625,2
site12_119.png_X0_Y0,2516,site12_119.png,0,0,1.0,2
site12_119.png_X256_Y0,2516,site12_119.png,256,0,1.0,2
site12_119.png_X0_Y256,2516,site12_119.png,0,256,0.9957733154296875,2
site12_119.png_X256_Y256,2516,site12_119.png,256,256,1.0,2
site12_120.png_X0_Y0,2517,site12_120.png,0,0,0.3511810302734375,1
site12_120.png_X256_Y0,2517,site12_120.png,256,0,0.3361968994140625,1
site12_120.png_X0_Y256,2517,site12_120.png,0,256,0.059967041015625,1
site12_120.png_X256_Y256,2517,site12_120.png,256,256,0.30999755859375,1
site12_121.png_X0_Y0,2518,site12_121.png,0,0,1.0,2
site12_121.png_X256_Y0,2518,site12_121.png,256,0,0.87115478515625,2
site12_121.png_X0_Y256,2518,site12_121.png,0,256,1.0,2
site12_121.png_X256_Y256,2518,site12_121.png,256,256,0.8114166259765625,2
site12_122.png_X0_Y0,2519,site12_122.png,0,0,0.0,0
site12_122.png_X256_Y0,2519,site12_122.png,256,0,0.5904083251953125,2
site12_122.png_X0_Y256,2519,site12_122.png,0,256,0.0,0
site12_122.png_X256_Y256,2519,site12_122.png,256,256,0.649017333984375,2
site12_123.png_X0_Y0,2520,site12_123.png,0,0,1.0,2
site12_123.png_X256_Y0,2520,site12_123.png,256,0,0.542022705078125,2
site12_123.png_X0_Y256,2520,site12_123.png,0,256,1.0,2
site12_123.png_X256_Y256,2520,site12_123.png,256,256,0.48388671875,2
site12_124.png_X0_Y0,2521,site12_124.png,0,0,0.0,0
site12_124.png_X256_Y0,2521,site12_124.png,256,0,0.2383880615234375,1
site12_124.png_X0_Y256,2521,site12_124.png,0,256,0.0,0
site12_124.png_X256_Y256,2521,site12_124.png,256,256,0.29168701171875,1
site12_125.png_X0_Y0,2522,site12_125.png,0,0,1.0,2
site12_125.png_X256_Y0,2522,site12_125.png,256,0,1.0,2
site12_125.png_X0_Y256,2522,site12_125.png,0,256,1.0,2
site12_125.png_X256_Y256,2522,site12_125.png,256,256,1.0,2
site12_126.png_X0_Y0,2523,site12_126.png,0,0,0.9171905517578125,2
site12_126.png_X256_Y0,2523,site12_126.png,256,0,0.334075927734375,1
site12_126.png_X0_Y256,2523,site12_126.png,0,256,0.86090087890625,2
site12_126.png_X256_Y256,2523,site12_126.png,256,256,0.2987518310546875,1
site12_127.png_X0_Y0,2524,site12_127.png,0,0,0.017181396484375,0
site12_127.png_X256_Y0,2524,site12_127.png,256,0,0.581146240234375,2
site12_127.png_X0_Y256,2524,site12_127.png,0,256,0.0,0
site12_127.png_X256_Y256,2524,site12_127.png,256,256,0.14739990234375,1
site12_132.png_X0_Y0,2528,site12_132.png,0,0,0.205596923828125,1
site12_132.png_X256_Y0,2528,site12_132.png,256,0,0.4183349609375,2
site12_132.png_X0_Y256,2528,site12_132.png,0,256,0.0,0
site12_132.png_X256_Y256,2528,site12_132.png,256,256,0.0,0
site12_133.png_X0_Y0,2529,site12_133.png,0,0,0.1759796142578125,1
site12_133.png_X256_Y0,2529,site12_133.png,256,0,0.0,0
site12_133.png_X0_Y256,2529,site12_133.png,0,256,0.0,0
site12_133.png_X256_Y256,2529,site12_133.png,256,256,0.0,0
site12_134.png_X0_Y0,2530,site12_134.png,0,0,0.0,0
site12_134.png_X256_Y0,2530,site12_134.png,256,0,0.0263519287109375,0
site12_134.png_X0_Y256,2530,site12_134.png,0,256,0.0,0
site12_134.png_X256_Y256,2530,site12_134.png,256,256,0.0,0
site12_135.png_X0_Y0,2531,site12_135.png,0,0,0.03265380859375,0
site12_135.png_X256_Y0,2531,site12_135.png,256,0,1.0,2
site12_135.png_X0_Y256,2531,site12_135.png,0,256,0.0207366943359375,0
